"chr","QTL","pos_lo","pos_hi","TRAIT","locusName","start","end","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG543100",62493683,62497550,"AT2G35100","ARAD1","Exostosin family protein","LOC_Os07g37960","exostosin family domain containing protein, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG543200",62502352,62505415,"AT1G11680","CYP51,CYP51A2,CYP51G1,EMB1738","CYTOCHROME P450 51G1","LOC_Os05g12040","cytochrome P450 51, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG543300",62504621,62511164,"AT4G19900","","alpha 1,4-glycosyltransferase family protein","LOC_Os07g37990","glycosyltransferase sugar-binding region containing DXD motif, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG543400",62511898,62513073,"AT5G45040","","Cytochrome c","LOC_Os07g38000","cytochrome c, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG543500",62514492,62515198,"AT1G31175","","","LOC_Os07g38010","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG543600",62516749,62518501,"AT5G41920","","GRAS family transcription factor","LOC_Os07g38030","GRAS family transcription factor domain containing protein, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG543900",62546754,62547296,"AT2G32210","","","LOC_Os07g38050","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG544100",62554437,62560997,"AT1G10180","","","LOC_Os07g38060","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG544200",62563492,62568283,"AT1G51860","","Leucine-rich repeat protein kinase family protein","LOC_Os07g38070","protein kinase, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG544300",62569866,62573857,"AT2G47820","","","LOC_Os07g38080","homeodomain-like, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG544303",62575395,62576583,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG544306",62591021,62591652,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG544400",62596415,62599651,"AT2G41900","","CCCH-type zinc finger protein with ARM repeat domain","LOC_Os07g38090","zinc finger family protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG544500",62600772,62605550,"AT4G36720","HVA22K","HVA22-like protein K","LOC_Os07g38100","HVA22, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG544600",62605959,62608978,"AT1G04940","TIC20","translocon at the inner envelope membrane of chloroplasts 20","LOC_Os07g38110","tic20, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG544700",62610672,62614422,"AT5G12480","CPK7","calmodulin-domain protein kinase 7","LOC_Os07g38120","CAMK_CAMK_like.34 - CAMK includes calcium/calmodulin depedent protein kinases, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG544900",62621168,62622636,"AT5G06860","ATPGIP1,PGIP1","polygalacturonase inhibiting protein 1","LOC_Os07g38130","polygalacturonase inhibitor 1 precursor, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG545100",62629089,62631803,"AT2G01870","","","LOC_Os07g38150","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG545200",62633307,62637431,"AT5G47940","","","LOC_Os07g38160","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG545300",62640183,62641778,"AT3G57540","","Remorin family protein","LOC_Os07g38170","remorin, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG545600",62657733,62664262,"AT5G49560","","Putative methyltransferase family protein","LOC_Os07g38220","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG545603",62661182,62664114,"AT5G10530","","Concanavalin A-like lectin protein kinase family protein","LOC_Os01g57100","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG545606",62664115,62665966,"AT5G19855","","Chaperonin-like RbcX protein","LOC_Os07g38230","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG546000",62667826,62669282,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG546100",62670197,62673101,"AT2G41835","","zinc finger (C2H2 type, AN1-like) family protein","LOC_Os07g38240","ZOS7-05 - C2H2 zinc finger protein, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG546200",62677024,62677630,"AT1G61070","LCR66,PDF2.4","low-molecular-weight cysteine-rich 66","LOC_Os04g11130","DEF9 - Defensin and Defensin-like DEFL family, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG546300",62689239,62689632,"AT1G61070","LCR66,PDF2.4","low-molecular-weight cysteine-rich 66","LOC_Os04g11130","DEF9 - Defensin and Defensin-like DEFL family, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG546400",62707683,62708333,"AT2G02130","LCR68,PDF2.3","low-molecular-weight cysteine-rich 68","LOC_Os02g07624","gamma-thionin family domain containing protein, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG546403",62709884,62711266,"AT1G32810","","RING/FYVE/PHD zinc finger superfamily protein","LOC_Os04g14510","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG546600",62716945,62717702,"AT1G61070","LCR66,PDF2.4","low-molecular-weight cysteine-rich 66","LOC_Os04g11130","DEF9 - Defensin and Defensin-like DEFL family, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG546800",62722357,62723025,"AT2G02130","LCR68,PDF2.3","low-molecular-weight cysteine-rich 68","LOC_Os02g07624","gamma-thionin family domain containing protein, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG546803",62724274,62724888,"ATCG00170","","DNA-directed RNA polymerase family protein","LOC_Os05g22830","DNA-directed RNA polymerase subunit beta, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG546806",62724936,62731072,"AT2G41790","","Insulinase (Peptidase family M16) family protein","LOC_Os07g38270","insulin-degrading enzyme, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG547000",62751039,62756546,"AT5G26330","","Cupredoxin superfamily protein","LOC_Os07g38290","plastocyanin-like domain containing protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG547003",62758644,62759401,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG547006",62771521,62774325,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG547500",62776473,62783430,"AT3G22380","TIC","time for coffee","LOC_Os07g38360","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG547503",62785593,62786726,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG547600",62796749,62801733,"AT4G14950","","SNARE associated Golgi protein family","LOC_Os07g38380","transmembrane protein 49, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG547800",62803979,62806767,"AT3G63170","","Chalcone-flavanone isomerase family protein","LOC_Os07g38390","chalcone isomerase, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG547900",62807242,62808995,"AT5G03610","","GDSL-like Lipase/Acylhydrolase superfamily protein","LOC_Os04g55660","GDSL-like lipase/acylhydrolase, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG548000",62809895,62811673,"AT5G03610","","GDSL-like Lipase/Acylhydrolase superfamily protein","LOC_Os04g55660","GDSL-like lipase/acylhydrolase, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG548003",62814222,62816222,"AT3G13050","","Major facilitator superfamily protein","LOC_Os07g38400","transporter family protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG548006",62816279,62817911,"AT3G13050","","Major facilitator superfamily protein","LOC_Os07g38400","transporter family protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG548009",62819171,62824334,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG548300",62840883,62843702,"AT1G65770","AMR1","ascorbic acid mannose pathway regulator 1","LOC_Os01g72720","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG548400",62857427,62860157,"AT4G14342","","Splicing factor 3B subunit 5/RDS3 complex subunit 10","LOC_Os08g34480","splicing factor 3B subunit 5, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG548500",62866055,62867854,"AT1G47300","","F-box family protein","LOC_Os07g35050","OsFBX237 - F-box domain containing protein, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG548600",62868972,62870572,"AT5G03610","","GDSL-like Lipase/Acylhydrolase superfamily protein","LOC_Os04g55660","GDSL-like lipase/acylhydrolase, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG548700",62876712,62879207,"AT4G00180","YAB3","Plant-specific transcription factor YABBY family protein","LOC_Os07g38410","YABBY domain containing protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG548800",62878578,62881765,"AT1G03140","","splicing factor Prp18 family protein","LOC_Os07g38420","pre-mRNA-splicing factor, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG548900",62883216,62886013,"AT4G02730","","Transducin/WD40 repeat-like superfamily protein","LOC_Os07g38430","WD domain, G-beta repeat domain containing protein, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG549000",62886055,62887236,"","","","LOC_Os03g57830","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG549100",62887514,62888818,"","","","LOC_Os07g39000","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG549200",62896190,62898546,"AT1G31690","","Copper amine oxidase family protein","LOC_Os06g23114","copper methylamine oxidase precursor, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG549300",62899616,62901540,"","","","LOC_Os03g57830","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG549400",62904550,62908188,"AT1G31690","","Copper amine oxidase family protein","LOC_Os06g23114","copper methylamine oxidase precursor, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG549500",62910092,62911415,"AT5G28150","","Plant protein of unknown function (DUF868)","LOC_Os07g38460","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG549600",62914276,62914609,"","","","LOC_Os07g38470","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG549800",62922418,62928790,"AT3G46530","RPP13","NB-ARC domain-containing disease resistance protein","LOC_Os11g37759","stripe rust resistance protein Yr10, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG550000",62938498,62939519,"AT5G13670","","nodulin MtN21 /EamA-like transporter family protein","LOC_Os10g07998","nodulin, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG550003",62944850,62947301,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG550100",62947724,62952029,"AT1G17270","","O-fucosyltransferase family protein","LOC_Os07g38490","GDP-fucose protein-O-fucosyltransferase 2, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG550103",62953127,62953813,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG550300",62963838,62967481,"AT3G04910","ATWNK1,WNK1,ZIK4","with no lysine (K) kinase 1","LOC_Os07g38530","STE_PAK_Ste20_Slob_Wnk.4 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG550600",62970124,62970579,"AT4G00100","ATRPS13A,PFL2,RPS13,RPS13A","ribosomal protein S13A","LOC_Os07g38540","40S ribosomal protein S13, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG550700",62973673,62974026,"","","","LOC_Os07g38550","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG551100",62978388,62982801,"AT3G03900","APK3","adenosine-5\'-phosphosulfate (APS) kinase 3","LOC_Os07g38560","adenylyl-sulfate kinase, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG551103",62982956,62983980,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG551106",62992592,62998770,"AT1G20110","","RING/FYVE/PHD zinc finger superfamily protein","LOC_Os07g38580","zinc finger family protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG551109",63030924,63031649,"AT2G45560","CYP76C1","cytochrome P450, family 76, subfamily C, polypeptide 1","LOC_Os12g09500","cytochrome P450, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG551300",63049691,63054837,"AT1G20110","","RING/FYVE/PHD zinc finger superfamily protein","LOC_Os07g38580","zinc finger family protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG551303",63061110,63062799,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG551500",63062559,63066585,"AT3G13510","","Protein of Unknown Function (DUF239)","LOC_Os07g38590","carboxyl-terminal peptidase, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG551600",63070440,63072166,"AT1G64940","CYP89A6","cytochrome P450, family 87, subfamily A, polypeptide 6","LOC_Os10g37100","cytochrome P450, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG551800",63074946,63081462,"AT4G35335","","Nucleotide-sugar transporter family protein","LOC_Os07g38610","UAA transporter family domain containing protein, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG551900",63081735,63087744,"AT3G03890","","FMN binding","LOC_Os07g38620","pyridoxamine 5\'-phosphate oxidase family protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG552000",63092987,63093163,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG552003",63098887,63099517,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG552006",63104799,63105383,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG552100",63108403,63111027,"AT3G46740","MAR1,TOC75-III","translocon at the outer envelope membrane of chloroplasts 75-III","LOC_Os11g02460","outer membrane protein, OMP85 family, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG552200",63111650,63112012,"AT5G55160","ATSUMO2,SUM2,SUMO 2,SUMO2","small ubiquitin-like modifier 2","LOC_Os07g38690","ubiquitin-like protein SMT3, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG552500",63126277,63129519,"AT3G52120","","SWAP (Suppressor-of-White-APricot)/surp domain-containing protein / D111/G-patch domain-containing protein","LOC_Os09g10930","gamma response I protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG552700",63139379,63140736,"AT5G19790","RAP2.11","related to AP2 11","LOC_Os07g38750","AP2 domain containing protein, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG552800",63149444,63157976,"AT5G19820","emb2734","ARM repeat superfamily protein","LOC_Os07g38760","HEAT repeat family protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG553100",63164164,63166353,"AT2G37710","RLK","receptor lectin kinase","LOC_Os07g38800","lectin-like receptor kinase, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG553200",63169275,63171797,"AT3G53810","","Concanavalin A-like lectin protein kinase family protein","LOC_Os07g38810","lectin receptor-type protein kinase, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG553400",63192896,63196904,"AT5G19850","","alpha/beta-Hydrolases superfamily protein","LOC_Os07g38830","hydrolase, alpha/beta fold family domain containing protein, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG553800",63112434,63113313,"","","","LOC_Os07g38700","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG553803",63115678,63116025,"AT4G26840","ATSUMO1,SUM1,SUMO 1,SUMO1","small ubiquitin-like modifier 1","LOC_Os07g38690","ubiquitin-like protein SMT3, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG554000",63132970,63136487,"AT5G19780","TUA5","tubulin alpha-5","LOC_Os07g38730","tubulin/FtsZ domain containing protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG554300",63160462,63162308,"AT1G05590","ATHEX3,HEXO2","beta-hexosaminidase 2","LOC_Os07g38790","beta-hexosaminidase precursor, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG554700",63176457,63177325,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG554800",63177789,63182344,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG555000",63197434,63200363,"AT2G44260","","Plant protein of unknown function (DUF946)","LOC_Os07g38840","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG555100",63222514,63225720,"","","","LOC_Os02g57120","HEAT repeat family protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG555103",63233777,63234509,"AT4G11650","ATOSM34,OSM34","osmotin 34","LOC_Os03g46070","thaumatin, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG555300",63237209,63249321,"AT3G11945","ATHST,HST,PDS2","homogentisate prenyltransferase","LOC_Os07g38850","prenyltransferase, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG555303",63249523,63249858,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG555306",63252444,63253345,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG555400",63252563,63256860,"AT3G13560","","O-Glycosyl hydrolases family 17 protein","LOC_Os07g38930","glucan endo-1,3-beta-glucosidase precursor, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG555500",63257177,63259976,"AT3G13550","CIN4,COP10,EMB144,FUS9","Ubiquitin-conjugating enzyme family protein","LOC_Os07g38940","ubiquitin-conjugating enzyme, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG555600",63260825,63262544,"","","","LOC_Os07g38950","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG555700",63263058,63264901,"AT3G61470","LHCA2","photosystem I light harvesting complex gene 2","LOC_Os07g38960","chlorophyll A-B binding protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG555800",63265997,63271339,"AT5G23250","","Succinyl-CoA ligase, alpha subunit","LOC_Os07g38970","succinyl-CoA ligase subunit alpha-2, mitochondrial precursor, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG555900",63274156,63275769,"AT3G01770","ATBET10,BET10","bromodomain and extraterminal domain protein 10","LOC_Os05g25860","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG555903",63285925,63286984,"AT2G05920","","Subtilase family protein","LOC_Os07g39020","OsSub53 - Putative Subtilisin homologue, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG555906",63285788,63288223,"AT3G14240","","Subtilase family protein","LOC_Os07g39020","OsSub53 - Putative Subtilisin homologue, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG555909",63288992,63296819,"AT4G14600","","Target SNARE coiled-coil domain protein","LOC_Os07g38990","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG556200",63321539,63327566,"AT2G44280","","Major facilitator superfamily protein","LOC_Os07g39010","lactose permease-related, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG556203",63330961,63332070,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG556206",63332492,63334964,"AT2G05920","","Subtilase family protein","LOC_Os07g39020","OsSub53 - Putative Subtilisin homologue, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG556500",63348994,63351075,"AT5G67360","ARA12","Subtilase family protein","LOC_Os07g39020","OsSub53 - Putative Subtilisin homologue, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG556600",63353121,63353495,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG557700",63367072,63370502,"AT5G13050","5-FCL","5-formyltetrahydrofolate cycloligase","LOC_Os07g39070","5-formyltetrahydrofolate cyclo-ligase, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG557800",63371160,63371870,"","","","LOC_Os07g39100","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG557900",63376659,63378325,"AT1G75080","BZR1","Brassinosteroid signalling positive regulator (BZR1) family protein","LOC_Os07g39220","BES1/BZR1 homolog protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG557903",63386108,63387863,"AT4G36810","GGPS1","geranylgeranyl pyrophosphate synthase 1","LOC_Os07g39270","polyprenyl synthetase, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG557906",63390080,63393732,"AT1G21070","","Nucleotide-sugar transporter family protein","LOC_Os07g39280","transporter-related, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG558300",63396724,63400256,"AT5G67630","","P-loop containing nucleoside triphosphate hydrolases superfamily protein","LOC_Os06g08770","ruvB-like 2, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG558400",63400689,63412521,"AT1G45150","","","LOC_Os07g39300","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG558403",63409692,63410492,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG558406",63412993,63417195,"","","","LOC_Os03g02210","expressed protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG558409",63425799,63430070,"AT3G50700","AtIDD2,IDD2","indeterminate(ID)-domain 2","LOC_Os07g39310","ZOS7-06 - C2H2 zinc finger protein, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG558700",63446603,63448094,"AT2G18550","ATHB21,HB-2,HB21","homeobox protein 21","LOC_Os07g39320","homeobox domain containing protein, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG558703",63453723,63457234,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG558800",63507201,63507672,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG558900",63515273,63518130,"AT3G18830","ATPLT5,ATPMT5,PMT5","polyol/monosaccharide transporter 5","LOC_Os07g39350","transporter family protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG558903",63524854,63527112,"AT3G18830","ATPLT5,ATPMT5,PMT5","polyol/monosaccharide transporter 5","LOC_Os07g39350","transporter family protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG559400",63532685,63534858,"AT2G16120","ATPMT1,PMT1","polyol/monosaccharide transporter 1","LOC_Os07g39350","transporter family protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG559500",63537404,63538870,"AT3G18830","ATPLT5,ATPMT5,PMT5","polyol/monosaccharide transporter 5","LOC_Os07g39360","transporter family protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG559600",63539299,63541799,"AT3G18830","ATPLT5,ATPMT5,PMT5","polyol/monosaccharide transporter 5","LOC_Os07g39400","polyol transporter 5, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG559603",63542608,63545269,"AT1G27330","","Ribosome associated membrane protein RAMP4","LOC_Os11g41875","membrane protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG559900",63551433,63554881,"AT5G55580","","Mitochondrial transcription termination factor family protein","LOC_Os07g39430","mTERF family protein, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG560000",63556291,63562308,"AT2G05160","","CCCH-type zinc fingerfamily protein with RNA-binding domain","LOC_Os08g03310","zinc finger family protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG560003",63568279,63568958,"","","","",""
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG560006",63571830,63573131,"AT3G42170","","BED zinc finger ;hAT family dimerisation domain","LOC_Os11g36790","OsFBO6 - F-box and other domain containing protein, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG560009",63573137,63573589,"","","","LOC_Os01g27030","hypothetical protein"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG560012",63574498,63575628,"AT4G38180","FRS5","FAR1-related sequence 5","LOC_Os10g42160","transposon protein, putative, unclassified, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG560300",63575632,63580552,"AT2G05160","","CCCH-type zinc fingerfamily protein with RNA-binding domain","LOC_Os07g39440","zinc finger family protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG560400",63597050,63600861,"AT5G48150","PAT1","GRAS family transcription factor","LOC_Os07g39470","gibberellin response modulator protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG560500",63600970,63607245,"AT4G26640","AtWRKY20,WRKY20","WRKY family transcription factor family protein","LOC_Os07g39480","WRKY87, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG560600",63610434,63612574,"AT2G40110","","Yippee family putative zinc-binding protein","LOC_Os07g39510","yippee zinc-binding protein, putative, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG561000",63624243,63626349,"AT5G55560","","Protein kinase superfamily protein","LOC_Os07g39520","STE_PAK_Ste20_Slob_Wnk.5 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed"
"Chr02N","2N@85.72",60108400,69397197,"Cd111","Pavir.2NG561100",63653040,63656115,"AT5G48130","","Phototropic-responsive NPH3 family protein","LOC_Os07g39530","BTBN16 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 domain, expressed"
