"chr","QTL","pos_lo","pos_hi","TRAIT","locusName","start","end","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG401000",52280873,52283227,"AT4G40030","","Histone superfamily protein","LOC_Os06g04030","histone H3, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG401100",52286710,52291221,"AT1G78290","SNRK2-8,SNRK2.8,SRK2C","Protein kinase superfamily protein","LOC_Os03g27280","CAMK_CAMK_like.19 - CAMK includes calcium/calmodulin depedent protein kinases, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG401200",52291391,52291762,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG401250",52293104,52293922,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG401300",52296360,52304153,"AT1G78280","","transferases, transferring glycosyl groups","LOC_Os03g27250","OsFBO14 - F-box and other domain containing protein, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG401400",52306154,52310556,"AT1G22410","","Class-II DAHP synthetase family protein","LOC_Os03g27230","phospho-2-dehydro-3-deoxyheptonate aldolase, chloroplast precursor, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG401500",52320137,52322074,"AT1G02170","AMC1,ATMC1,ATMCPB1,LOL3,MCP1B","metacaspase 1","LOC_Os03g27210","LOL3, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG401600",52325503,52327055,"AT1G02170","AMC1,ATMC1,ATMCPB1,LOL3,MCP1B","metacaspase 1","LOC_Os03g27170","ICE-like protease p20 domain containing protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG401700",52333523,52335427,"AT1G02170","AMC1,ATMC1,ATMCPB1,LOL3,MCP1B","metacaspase 1","LOC_Os03g27170","ICE-like protease p20 domain containing protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG401800",52338249,52340428,"AT1G02170","AMC1,ATMC1,ATMCPB1,LOL3,MCP1B","metacaspase 1","LOC_Os03g27120","ICE-like protease p20 domain containing protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG402100",52348797,52350121,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG402200",52358074,52359821,"AT1G02170","AMC1,ATMC1,ATMCPB1,LOL3,MCP1B","metacaspase 1","LOC_Os03g27120","ICE-like protease p20 domain containing protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG402300",52361271,52363274,"AT5G09430","","alpha/beta-Hydrolases superfamily protein","LOC_Os03g27110","hydrolase protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG402400",52364746,52373837,"AT5G64220","","Calmodulin-binding transcription activator protein with CG-1 and Ankyrin domains","LOC_Os07g43030","calmodulin-binding transcription activator, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG402500",52380130,52382236,"AT5G45370","","nodulin MtN21 /EamA-like transporter family protein","LOC_Os06g49500","integral membrane protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG402600",52383494,52386273,"AT5G45370","","nodulin MtN21 /EamA-like transporter family protein","LOC_Os06g49500","integral membrane protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG402650",52388070,52388709,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG402700",52388741,52390956,"AT4G19185","","nodulin MtN21 /EamA-like transporter family protein","LOC_Os06g49500","integral membrane protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG404000",52613644,52619332,"AT1G78070","","Transducin/WD40 repeat-like superfamily protein","LOC_Os03g26870","WD-40 repeat family protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG404100",52623510,52624134,"","","","LOC_Os11g08680","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG404250",52630762,52633614,"AT1G36150","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","LOC_Os03g26820","LTPL52 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG404400",52635224,52638187,"AT1G22140","","","LOC_Os03g26791","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG404500",52638546,52640798,"AT3G51550","FER","Malectin/receptor-like protein kinase family protein","LOC_Os01g56330","TKL_IRAK_CrRLK1L-1.5 - The CrRLK1L-1 subfamily has homology to the CrRLK1L homolog, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG404600",52642777,52653968,"AT3G51550","FER","Malectin/receptor-like protein kinase family protein","LOC_Os10g05250","protein kinase domain containing protein, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG404666",52655025,52656722,"AT3G17840","RLK902","receptor-like kinase 902","LOC_Os03g12250","atypical receptor-like kinase MARK, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG404732",52659078,52664590,"AT1G21240","WAK3","wall associated kinase 3","LOC_Os11g35120","OsWAK116 - OsWAK receptor-like cytoplasmic kinase OsWAK-RLCK, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG404800",52666372,52667185,"AT4G35160","","O-methyltransferase family protein","LOC_Os05g43930","O-methyltransferase, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG404900",52675356,52680855,"AT4G39680","","SAP domain-containing protein","LOC_Os03g26630","SAP domain containing protein, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG405000",52684876,52686601,"AT2G28630","KCS12","3-ketoacyl-CoA synthase 12","LOC_Os03g26530","3-ketoacyl-CoA synthase, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG405100",52692097,52693981,"AT2G28630","KCS12","3-ketoacyl-CoA synthase 12","LOC_Os03g26530","3-ketoacyl-CoA synthase, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG405200",52698217,52699430,"AT1G16850","","","LOC_Os03g26490","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG405500",52706624,52709022,"AT4G02450","","HSP20-like chaperones superfamily protein","LOC_Os03g26460","CS domain containing protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG405600",52709472,52712471,"AT1G71790","","Subunits of heterodimeric actin filament capping protein Capz superfamily","LOC_Os03g26450","F-actin-capping protein subunit beta, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG405700",52712983,52719097,"AT1G34150","","Pseudouridine synthase family protein","LOC_Os03g26440","tRNA pseudouridine synthase family protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG405800",52719246,52720463,"AT5G15140","","Galactose mutarotase-like superfamily protein","LOC_Os03g26430","aldose 1-epimerase, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG405900",52721570,52723930,"AT5G39850","","Ribosomal protein S4","LOC_Os03g05980","40S ribosomal protein S9-2, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG406100",52725615,52728674,"AT2G02880","","mucin-related","LOC_Os03g26220","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG406102",51350948,51357213,"AT5G20635","","","LOC_Os09g26999","keratin-associated protein 5-4, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG406300",52736865,52741172,"AT1G26850","","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","LOC_Os03g26200","methyltransferase, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG406401",52741127,52744012,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG406500",52744803,52745482,"","","","LOC_Os03g26180","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG406600",52753517,52757119,"AT5G62470","ATMYB96,MYB96,MYBCOV1","myb domain protein 96","LOC_Os03g26130","MYB family transcription factor, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG406700",52758724,52770811,"AT4G17910","","transferases, transferring acyl groups","LOC_Os03g26090","GPI-anchored wall transfer protein 1, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG406800",52771652,52775333,"AT2G02970","","GDA1/CD39 nucleoside phosphatase family protein","LOC_Os03g26080","nucleoside-triphosphatase, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG406950",52837413,52837839,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG407100",52859227,52862162,"AT5G22740","ATCSLA02,ATCSLA2,CSLA02,CSLA2","cellulose synthase-like A02","LOC_Os03g26044","CSLA5 - cellulose synthase-like family A; mannan synthase, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG407200",52862974,52864185,"AT2G03090","ATEXP15,ATEXPA15,ATHEXP ALPHA 1.3,EXP15,EXPA15","expansin A15","LOC_Os03g25990","expansin precursor, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG407300",52867951,52873889,"AT3G01150","ATPTB1,PTB,PTB1","polypyrimidine tract-binding protein 1","LOC_Os03g25980","polypyrimidine tract-binding protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG407350",52889834,52890460,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG407400",52889125,52895229,"AT5G15270","","RNA-binding KH domain-containing protein","LOC_Os03g25970","KH domain-containing protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG407500",52925191,52925878,"AT5G57520","ATZFP2,ZFP2","zinc finger protein 2","LOC_Os09g26200","ZOS9-11 - C2H2 zinc finger protein, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG407600",52933626,52934060,"AT5G25160","ZFP3","zinc finger protein 3","LOC_Os09g26200","ZOS9-11 - C2H2 zinc finger protein, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG407700",52950473,52951433,"AT5G57520","ATZFP2,ZFP2","zinc finger protein 2","LOC_Os09g26200","ZOS9-11 - C2H2 zinc finger protein, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG407800",52956603,52961586,"AT3G03360","","F-box/RNI-like superfamily protein","LOC_Os03g11790","OsFBX79 - F-box domain containing protein, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG407900",52968678,52969987,"AT5G57520","ATZFP2,ZFP2","zinc finger protein 2","LOC_Os09g26200","ZOS9-11 - C2H2 zinc finger protein, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG408000",52976162,52977956,"AT2G37220","","RNA-binding (RRM/RBD/RNP motifs) family protein","LOC_Os03g25960","RNA recognition motif containing protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG408100",52982479,52986729,"AT3G01120","ATCYS1,CGS,CGS1,MTO1","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","LOC_Os03g25940","cystathionine gamma-synthase, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG408133",52990549,52990878,"","","","LOC_Os11g30240","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG408166",52991146,52992027,"","","","LOC_Os02g27430","GRF zinc finger family protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG408200",52992815,52995239,"AT1G26690","","emp24/gp25L/p24 family/GOLD family protein","LOC_Os03g25930","emp24/gp25L/p24 family protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG408400",53013505,53016139,"AT3G13620","","Amino acid permease family protein","LOC_Os03g25920","amino acid permease family protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG408566",53017342,53019279,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG408732",53022131,53024025,"AT3G13620","","Amino acid permease family protein","LOC_Os03g25920","amino acid permease family protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG408900",53042487,53045642,"AT3G13620","","Amino acid permease family protein","LOC_Os03g25920","amino acid permease family protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG409001",53050731,53052853,"","","","LOC_Os03g25869","amino acid permease family protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG409100",53052910,53056108,"AT1G11820","","O-Glycosyl hydrolases family 17 protein","LOC_Os03g25790","glycosyl hydrolases family 17 protein, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG409400",53077852,53081435,"AT3G13570","SCL30A","SC35-like splicing factor 30A","LOC_Os03g25770","RNA recognition motif containing protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG409475",53085305,53102209,"AT5G08020","ATRPA70B,RPA70B","RPA70-kDa subunit B","LOC_Os12g06230","retrotransposon protein, putative, unclassified, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG409550",53102395,53103171,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG409625",53116827,53117709,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG409700",53119846,53122954,"AT3G13600","","calmodulin-binding family protein","LOC_Os03g25760","calmodulin-binding protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG409800",53123975,53128288,"AT2G02370","","SNARE associated Golgi protein family","LOC_Os03g25750","SNARE associated Golgi protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG409901",53130858,53135927,"AT1G02330","","","LOC_Os03g25720","GA20734-PA, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG410000",53136470,53137951,"AT1G58090","","F-box and associated interaction domains-containing protein","LOC_Os03g25240","OsFBX89 - F-box domain containing protein, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG410100",53136470,53137951,"","","","LOC_Os03g26310","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG410200",53138378,53142997,"AT3G49990","","","LOC_Os03g25620","LTV1, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG410300",53144155,53145107,"AT5G52730","","Copper transport protein family","LOC_Os03g03500","heavy metal-associated domain containing protein, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG410500",53146430,53153431,"AT2G46920","POL","Protein phosphatase 2C family protein","LOC_Os03g25600","protein phosphatase 2C, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG410800",53170610,53172551,"AT1G09540","ATMYB61,MYB61","myb domain protein 61","LOC_Os03g25550","myb-like DNA-binding domain containing protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG410900",53192765,53194220,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG411000",53195827,53196639,"","","","LOC_Os03g25530","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG411100",53198061,53201651,"AT2G46950","CYP709B2","cytochrome P450, family 709, subfamily B, polypeptide 2","LOC_Os01g24780","cytochrome P450, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG411200",53204517,53207149,"AT2G46950","CYP709B2","cytochrome P450, family 709, subfamily B, polypeptide 2","LOC_Os01g24780","cytochrome P450, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG411300",53217299,53221989,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG411301",53207925,53211660,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG411400",53218490,53219556,"AT2G46950","CYP709B2","cytochrome P450, family 709, subfamily B, polypeptide 2","LOC_Os03g25490","cytochrome P450 72A1, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG411500",53221495,53224764,"AT2G46950","CYP709B2","cytochrome P450, family 709, subfamily B, polypeptide 2","LOC_Os03g25480","cytochrome P450, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG411600",53225166,53225910,"AT3G05890","RCI2B","Low temperature and salt responsive protein family","LOC_Os07g44180","OsRCI2-10 - Hydrophobic protein LTI6A, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG411700",53228135,53229130,"AT3G21550","AtDMP2,DMP2","DUF679 domain membrane protein 2","LOC_Os03g25440","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG411800",53232088,53233543,"AT3G04930","","DNA-binding storekeeper protein-related transcriptional regulator","LOC_Os03g25430","transcription regulator, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG411850",53237283,53237859,"AT3G62210","EDA32","Putative endonuclease or glycosyl hydrolase","LOC_Os07g44320","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG411901",53238644,53244034,"AT3G06483","ATPDHK,PDK","pyruvate dehydrogenase kinase","LOC_Os03g25400","kinase, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG411951",53244554,53245755,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG412001",53248883,53249459,"AT3G62210","EDA32","Putative endonuclease or glycosyl hydrolase","LOC_Os07g44320","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG412051",53254008,53255411,"AT3G06483","ATPDHK,PDK","pyruvate dehydrogenase kinase","LOC_Os07g44330","kinase, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG412100",53281096,53287027,"AT3G17440","ATNPSN13,NPSN13","novel plant snare 13","LOC_Os03g25390","novel plant SNARE 11, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG412200",53286593,53288726,"AT1G28690","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os03g25380","pentatricopeptide, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG412250",53293686,53294969,"AT3G09850","","D111/G-patch domain-containing protein","LOC_Os08g19170","G-patch domain containing protein, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG412300",53303607,53304970,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG412400",53308787,53310186,"AT4G33420","","Peroxidase superfamily protein","LOC_Os03g25360","peroxidase precursor, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG412500",53321527,53323368,"AT5G66390","","Peroxidase superfamily protein","LOC_Os03g25330","peroxidase precursor, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG412600",53328155,53330422,"AT4G11290","","Peroxidase superfamily protein","LOC_Os03g25320","peroxidase precursor, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG412700",53330435,53332913,"","","","LOC_Os10g04130","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG412800",53339022,53340375,"AT1G14550","","Peroxidase superfamily protein","LOC_Os03g25320","peroxidase precursor, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG412900",53353479,53354960,"AT4G11290","","Peroxidase superfamily protein","LOC_Os03g25320","peroxidase precursor, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG413000",53361297,53363032,"AT1G56700","","Peptidase C15, pyroglutamyl peptidase I-like","LOC_Os03g25270","pyrrolidone-carboxylate peptidase, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG413100",53368761,53383028,"AT1G63490","","transcription factor jumonji (jmjC) domain-containing protein","LOC_Os06g51490","PHD-finger domain containing protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG413250",53385741,53386169,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG413400",53391975,53400040,"AT3G55410","","2-oxoglutarate dehydrogenase, E1 component","LOC_Os07g49520","2-oxoglutarate dehydrogenase E1 component, mitochondrial precursor, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG413500",53401082,53411510,"AT5G07990","CYP75B1,D501,TT7","Cytochrome P450 superfamily protein","LOC_Os03g25150","transposon protein, putative, unclassified, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG413800",53413674,53414063,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG414000",53419302,53440273,"AT3G54010","DEI1,PAS1","FKBP-type peptidyl-prolyl cis-trans isomerase family protein","LOC_Os03g25140","peptidyl-prolyl isomerase PASTICCINO1, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG414100",53440040,53448627,"AT1G07130","ATSTN1,STN1","Nucleic acid-binding, OB-fold-like protein","LOC_Os03g25130","OB-fold nucleic acid binding domain containing protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG414150",53442197,53442965,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG414200",53450371,53452955,"AT1G46264","AT-HSFB4,HSFB4,SCZ","heat shock transcription factor  B4","LOC_Os03g25120","HSF-type DNA-binding domain containing protein, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG414300",53454058,53462308,"AT2G41150","","","LOC_Os03g25110","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG414400",53466431,53469668,"AT3G47680","","DNA binding","LOC_Os06g42890","DNA binding protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG414500",53470779,53478183,"AT2G41140","ATCBK3,ATCRK1,CRK1","CDPK-related kinase 1","LOC_Os07g44710","CAMK_CAMK_like.36 - CAMK includes calcium/calmodulin depedent protein kinases, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG414600",53484621,53486123,"","","","LOC_Os03g25060","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG414700",53490737,53491775,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG414800",53491805,53492371,"","","","LOC_Os04g40380","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG414900",53495662,53498240,"AT1G14980","CPN10","chaperonin 10","LOC_Os03g25050","chaperonin, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG415000",53498364,53499925,"AT1G28570","","SGNH hydrolase-type esterase superfamily protein","LOC_Os03g25030","GDSL-like lipase/acylhydrolase, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG415100",53531250,53534337,"AT3G10820","","Transcription elongation factor (TFIIS) family protein","LOC_Os07g44820","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG415200",53545034,53551813,"AT2G26770","","plectin-related","LOC_Os03g24940","proline-rich family protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG415700",53576584,53581677,"AT3G04970","","DHHC-type zinc finger family protein","LOC_Os03g24900","DHHC zinc finger domain containing protein, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG415800",53582502,53586948,"AT5G18810","SCL28","SC35-like splicing factor 28","LOC_Os03g24890","RNA recognition motif containing protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG415900",53587048,53590336,"AT5G18950","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os03g24880","PPR repeat containing protein, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG416000",53594199,53601277,"AT5G18840","","Major facilitator superfamily protein","LOC_Os03g24870","transporter family protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG416100",53605474,53612414,"AT5G18840","","Major facilitator superfamily protein","LOC_Os03g24860","transporter family protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG416500",53620425,53623756,"AT5G02710","","","LOC_Os03g24844","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG416700",51502773,51505346,"AT1G74950","JAZ2,TIFY10B","TIFY domain/Divergent CCT motif family protein","LOC_Os03g28940","ZIM domain containing protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG417400",56968484,56977347,"AT4G16180","","","LOC_Os03g19690","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG417500",56966532,56968356,"AT2G36430","","Plant protein of unknown function (DUF247)","LOC_Os03g19700","plant protein of unknown function domain containing protein, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG418400",56996628,56997835,"","","","",""
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG418800",56934689,56935757,"AT5G49480","ATCP1,CP1","Ca2+-binding protein 1","LOC_Os03g19720","EF hand family protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG419100",56879451,56880721,"AT3G17100","","sequence-specific DNA binding transcription factors","LOC_Os03g19780","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG419700",56851714,56855280,"AT4G21800","QQT2","P-loop containing nucleoside triphosphate hydrolases superfamily protein","LOC_Os03g19870","ATP binding protein, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG419800",56849556,56851568,"AT5G52840","","NADH-ubiquinone oxidoreductase-related","LOC_Os03g19890","NADH dehydrogenase 1 alpha subcomplex subunit 5, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG419900",56841737,56849062,"AT1G51190","PLT2","Integrase-type DNA-binding superfamily protein","LOC_Os03g19900","AP2 domain containing protein, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG420000",56825092,56831091,"AT3G06560","PAPS3","poly(A) polymerase 3","LOC_Os03g19920","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG420100",56819783,56823864,"AT1G36280","","L-Aspartase-like family protein","LOC_Os03g19930","adenylosuccinate lyase, putative, expressed"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG420200",56817810,56818572,"AT5G49525","","","LOC_Os03g19940","expressed protein"
"Chr09K","9K@76.29",50343283,59610088,"Al27","Pavir.9KG420300",56812483,56816615,"AT3G62310","","RNA helicase family protein","LOC_Os03g19960","ATP-dependent RNA helicase, putative, expressed"
