"chr","QTL","pos_lo","pos_hi","TRAIT","locusName","start","end","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG085200",8382380,8407356,"AT3G11964","","RNA binding;RNA binding","LOC_Os07g10350","S1 RNA binding domain containing protein, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG085500",8336447,8341593,"AT1G16870","","mitochondrial 28S ribosomal protein S29-related","LOC_Os07g10300","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG085546",8454409,8455497,"AT4G29090","","Ribonuclease H-like superfamily protein","LOC_Os01g50360","NAC domain containing protein, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG085700",7460685,7461638,"","","","LOC_Os07g02140","flavin-containing monooxygenase family protein, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG086046",8363628,8364052,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG086100",7884397,7885102,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG086246",7469781,7471187,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG086600",7927671,7931549,"AT5G56960","","basic helix-loop-helix (bHLH) DNA-binding family protein","LOC_Os01g09990","helix-loop-helix DNA-binding domain containing protein, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG086792",7511581,7516141,"AT5G61290","","Flavin-binding monooxygenase family protein","LOC_Os07g02140","flavin-containing monooxygenase family protein, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG087100",8645018,8646877,"AT3G43590","","zinc knuckle (CCHC-type) family protein","LOC_Os08g21060","retrotransposon protein, putative, unclassified, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG087146",7996711,7997349,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG087200",8606681,8610098,"AT1G55360","","Protein of Unknown Function (DUF239)","LOC_Os07g10530","carboxyl-terminal peptidase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG087300",8573684,8578686,"AT5G25450","","Cytochrome bd ubiquinol oxidase, 14kDa subunit","LOC_Os07g10500","cytochrome b-c1 complex subunit 7, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG087338",7524839,7526851,"AT5G40010","AATP1","AAA-ATPase 1","LOC_Os01g19260","ATPase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG087400",8571548,8573103,"AT3G04890","","Uncharacterized conserved protein (DUF2358)","LOC_Os07g10495","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG087500",8565558,8571263,"AT3G04870","PDE181,SPC1,ZDS","zeta-carotene desaturase","LOC_Os07g10490","zeta-carotene desaturase, chloroplast/chromoplast precursor, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG087646",8660340,8660945,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG087700",8545566,8545985,"","","","LOC_Os03g59210","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG087900",8539100,8541895,"AT5G28150","","Plant protein of unknown function (DUF868)","LOC_Os03g59200","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG088000",8517265,8518906,"AT5G18130","","","LOC_Os07g10420","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG088192",8690435,8693262,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG088246",8547844,8552584,"AT4G14930","","Survival protein SurE-like phosphatase/nucleotidase","LOC_Os07g10460","5-nucleotidase surE, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG088546",8522604,8525375,"","","","LOC_Os02g37230","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG088792",8562453,8564390,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG092100",8697482,8699674,"","","","LOC_Os11g40320","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG092400",8745566,8747600,"AT5G26250","","Major facilitator superfamily protein","LOC_Os07g10590","transporter family protein, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG092500",8755666,8756302,"AT1G54930","","GRF zinc finger / Zinc knuckle protein","LOC_Os02g30480","retrotransposon protein, putative, unclassified, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG092600",8758888,8763880,"AT5G13710","CPH,SMT1","sterol methyltransferase 1","LOC_Os07g10600","cycloartenol-C-24-methyltransferase 1, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG092646",8712312,8712554,"AT3G55990","ESK1,TBL29","Plant protein of unknown function (DUF828)","LOC_Os11g01370","PMR5, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG092800",8785386,8788768,"AT4G13270","","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family","LOC_Os07g10610","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG092900",8790185,8793990,"AT2G41820","","Leucine-rich repeat protein kinase family protein","LOC_Os07g10630","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG093146",8768572,8769478,"AT4G23710","VAG2,VATG2,VHA-G2","vacuolar ATP synthase subunit G2","LOC_Os04g51270","vacuolar ATPase G subunit, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG093200",8807085,8809394,"AT2G41840","","Ribosomal protein S5 family protein","LOC_Os03g59310","ribosomal protein, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG093300",8824127,8824915,"AT4G33550","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","LOC_Os11g03870","LTPL31 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG093400",8825601,8832009,"AT4G21380","ARK3,RK3","receptor kinase 3","LOC_Os11g44690","cysteine-rich receptor-like protein kinase 19 precursor, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG093446",8804017,8807054,"AT3G15420","","Transcription factor TFIIIC, tau55-related protein","LOC_Os04g44770","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG093500",8834966,8835683,"AT5G46940","","Plant invertase/pectin methylesterase inhibitor superfamily protein","LOC_Os08g25070","PME/invertase inhibitor, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG093800",9001950,9004194,"AT3G53810","","Concanavalin A-like lectin protein kinase family protein","LOC_Os07g03820","lectin-like receptor kinase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG093900",9047501,9052124,"AT1G03860","ATPHB2,PHB2","prohibitin 2","LOC_Os07g15880","mitochondrial prohibitin complex protein 2, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG094046",8845502,8846136,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG094700",9151105,9152821,"AT4G12560","CPR30","F-box and associated interaction domains-containing protein","LOC_Os07g13890","OsFBX230 - F-box domain containing protein, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG094800",9155688,9157273,"AT3G07870","","F-box and associated interaction domains-containing protein","LOC_Os07g13890","OsFBX230 - F-box domain containing protein, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG094900",9158006,9160139,"AT2G29760","OTP81","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os07g15640","CRR4, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG095100",9162707,9163057,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG095200",9166640,9170936,"AT2G13690","","PRLI-interacting factor, putative","LOC_Os07g15600","H-BTB6 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with H family conserved sequence, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG095600",9269380,9270320,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG095700",9383583,9386906,"AT1G31690","","Copper amine oxidase family protein","LOC_Os06g23114","copper methylamine oxidase precursor, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG095746",9233783,9235189,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG096146",9359205,9362596,"AT1G31710","","Copper amine oxidase family protein","LOC_Os06g23114","copper methylamine oxidase precursor, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG096246",9475372,9476170,"","","","LOC_Os11g05710","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG096300",9531162,9533969,"AT1G48580","","","LOC_Os07g15500","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG096400",9539830,9543028,"AT4G08455","","BTB/POZ domain-containing protein","LOC_Os07g15490","C2-BTB1 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with C2 subfamily conserved sequence, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG096600",9546524,9548335,"AT4G31490","","Coatomer, beta subunit","LOC_Os11g07280","coatomer subunit beta-1, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG096792",9479649,9481223,"AT4G29090","","Ribonuclease H-like superfamily protein","LOC_Os12g04570","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG096800",9613570,9618675,"AT1G80830","ATNRAMP1,NRAMP1,PMIT1","natural resistance-associated macrophage protein 1","LOC_Os07g15370","metal transporter Nramp6, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG096900",9853970,9855051,"","","","LOC_Os07g09270","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG096946",9543386,9551981,"AT1G15960","ATNRAMP6,NRAMP6","NRAMP metal ion transporter 6","LOC_Os07g15460","metal transporter Nramp6, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG097200",9871706,9872938,"AT5G41220","ATGSTT3,GST10C,GSTT3","glutathione S-transferase THETA 3","LOC_Os08g12950","transposon protein, putative, Pong sub-class, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG097300",9881763,9883517,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG097338",9488735,9489530,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG097846",9955160,9966843,"AT1G50180","","NB-ARC domain-containing disease resistance protein","LOC_Os11g17014","NB-ARC domain containing protein, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG097884",9491849,9493674,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG098430",9514647,9515376,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG098976",9519676,9520802,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG099900",11183516,11185125,"AT4G35160","","O-methyltransferase family protein","LOC_Os06g13280","O-methyltransferase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG100000",11187393,11188769,"AT5G64700","","nodulin MtN21 /EamA-like transporter family protein","LOC_Os12g33300","integral membrane protein DUF6 containing protein, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG100300",11298014,11299087,"AT4G27950","CRF4","cytokinin response factor 4","LOC_Os02g54160","AP2 domain containing protein, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG100418",11186093,11186764,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG100600",11485487,11486320,"AT2G40475","","","LOC_Os07g12720","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG100603",11537262,11538442,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG100900",11405111,11407924,"AT5G01750","","Protein of unknown function (DUF567)","LOC_Os07g12730","DUF567 domain containing protein, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG101200",11383475,11386593,"AT3G11900","ANT1","aromatic and neutral transporter 1","LOC_Os07g12770","transmembrane amino acid transporter protein, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG101203",11392460,11401292,"AT5G01750","","Protein of unknown function (DUF567)","LOC_Os07g12730","DUF567 domain containing protein, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG101300",11379806,11383210,"","","","LOC_Os10g39600","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG101400",11374752,11378792,"AT2G40390","","","LOC_Os07g12800","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG101700",11352549,11355755,"AT4G30110","ATHMA2,HMA2","heavy metal atpase 2","LOC_Os07g12900","cadmium/zinc-transporting ATPase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG101703",11357646,11358872,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG101706",11367662,11371404,"AT4G30110","ATHMA2,HMA2","heavy metal atpase 2","LOC_Os07g12900","cadmium/zinc-transporting ATPase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG102200",11318879,11324924,"AT5G05610","AL1","alfin-like 1","LOC_Os07g12910","PHD finger protein, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG102203",11330167,11334351,"AT5G09680","RLF","reduced lateral root formation","LOC_Os07g12830","cytochrome b5-like Heme/Steroid binding domain containing protein, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG102400",11090918,11093844,"AT4G27500","PPI1","proton pump interactor 1","LOC_Os09g17730","proton pump interactor, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG102600",11038178,11042880,"AT2G28550","RAP2.7,TOE1","related to AP2.7","LOC_Os07g13170","AP2 domain containing protein, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG102800",11008175,11011315,"AT2G06530","VPS2.1","SNF7 family protein","LOC_Os07g13270","SNF7 domain containing protein, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG102918",11171432,11171968,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG103118",11045317,11046936,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG103200",10981433,10983766,"AT1G55020","ATLOX1,LOX1","lipoxygenase 1","LOC_Os03g49380","lipoxygenase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG103300",10973821,10974697,"","","","LOC_Os07g16890","transposon protein, putative, CACTA, En/Spm sub-class, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG103318",11030943,11034352,"AT4G38180","FRS5","FAR1-related sequence 5","LOC_Os10g42160","transposon protein, putative, unclassified, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG103400",10910462,10913119,"AT5G58840","","Subtilase family protein","LOC_Os04g48416","OsSub45 - Putative Subtilisin homologue, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG103500",10905242,10909348,"AT5G02530","","RNA-binding (RRM/RBD/RNP motifs) family protein","LOC_Os07g13280","RNA recognition motif containing protein, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG103600",10903838,10904542,"","","","LOC_Os07g13440","RALFL12 - Rapid ALkalinization Factor RALF family protein precursor, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG103636",11048393,11048926,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG103700",10900306,10903493,"AT5G59840","","Ras-related small GTP-binding family protein","LOC_Os07g13530","ras-related protein, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG103818",10975767,10976472,"AT3G22400","LOX5","PLAT/LH2 domain-containing lipoxygenase family protein","LOC_Os03g49380","lipoxygenase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG103900",10893916,10894083,"AT2G35736","","","LOC_Os07g13534","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG104154",11048986,11058037,"AT2G05642","","Nucleic acid-binding, OB-fold-like protein","LOC_Os03g08400","retrotransposon protein, putative, unclassified, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG104400",11615451,11638816,"AT5G05200","","Protein kinase superfamily protein","LOC_Os07g12530","ABC1 family domain containing protein, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG104403",11640106,11641705,"AT2G46310","CRF5","cytokinin response factor 5","LOC_Os03g60120","AP2 domain containing protein, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG104672",11088881,11090069,"","","","LOC_Os06g46600","DnaK family protein, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG104700",11597830,11599575,"AT2G32060","","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","LOC_Os07g05580","ribosomal protein L7Ae, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG104703",11612328,11615450,"AT2G40690","GLY1,SFD1","NAD-dependent glycerol-3-phosphate dehydrogenase family protein","LOC_Os07g12640","glycerol-3-phosphate dehydrogenase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG104800",11591684,11597084,"AT3G07040","RPM1,RPS3","NB-ARC domain-containing disease resistance protein","LOC_Os12g36690","mla1, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG105000",11550174,11579779,"AT3G07040","RPM1,RPS3","NB-ARC domain-containing disease resistance protein","LOC_Os12g36690","mla1, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG105003",11581392,11583370,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG105200",11545722,11548013,"AT2G30350","","Excinuclease ABC, C subunit, N-terminal","LOC_Os07g12710","GIY-YIG catalytic domain containing protein, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG105300",11538855,11543231,"AT2G42960","","Protein kinase superfamily protein","LOC_Os10g35450","serine/threonine-protein kinase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG105400",10857037,10859114,"AT5G24318","","O-Glycosyl hydrolases family 17 protein","LOC_Os07g13580","glucan endo-1,3-beta-glucosidase precursor, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG105500",10845018,10856143,"AT2G37860","LCD1","Protein of unknown function (DUF3411)","LOC_Os07g13590","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG105600",10842645,10843450,"AT5G05950","MEE60","maternal effect embryo arrest 60","LOC_Os07g13600","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG105918",10861711,10864000,"","","","LOC_Os04g40920","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG106000",10767428,10768811,"AT3G55700","","UDP-Glycosyltransferase superfamily protein","LOC_Os07g13810","cytokinin-N-glucosyltransferase 1, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG106100",10762876,10764652,"AT3G55700","","UDP-Glycosyltransferase superfamily protein","LOC_Os07g13810","cytokinin-N-glucosyltransferase 1, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG106200",10759238,10762238,"AT5G05860","UGT76C2","UDP-glucosyl transferase 76C2","LOC_Os07g13800","cytokinin-N-glucosyltransferase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG106436",10864412,10867295,"AT2G22070","","pentatricopeptide (PPR) repeat-containing protein","LOC_Os07g13540","pentatricopeptide repeat domain containing protein, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG106500",10670736,10672523,"AT4G03220","","Protein with RNI-like/FBD-like domains","LOC_Os07g13930","OsFBX231 - F-box domain containing protein, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG106546",10769694,10771539,"AT5G05860","UGT76C2","UDP-glucosyl transferase 76C2","LOC_Os07g13800","cytokinin-N-glucosyltransferase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG106954",10892205,10893023,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG107046",10746744,10758746,"","","","LOC_Os05g10420","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG107092",10781680,10794679,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG107100",10634829,10637457,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG107300",10604956,10613995,"AT4G25300","","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","LOC_Os10g40934","flavonol synthase/flavanone 3-hydroxylase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG107500",10599487,10601191,"AT5G22670","","F-box/RNI-like/FBD-like domains-containing protein","LOC_Os07g13930","OsFBX231 - F-box domain containing protein, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG107600",10597693,10599148,"AT3G11340","","UDP-Glycosyltransferase superfamily protein","LOC_Os07g13810","cytokinin-N-glucosyltransferase 1, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG107646",10644611,10649274,"AT3G47570","","Leucine-rich repeat protein kinase family protein","LOC_Os01g05980","receptor kinase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG107700",10593864,10597052,"AT2G29530","TIM10","Tim10/DDP family zinc finger protein","LOC_Os03g61019","mitochondrial import inner membrane translocase subunit Tim, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG107800",10591738,10592637,"","","","LOC_Os07g13969","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG107846",10619654,10621425,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG107900",10585200,10591604,"AT1G27680","APL2","ADPGLC-PPase large subunit","LOC_Os07g13980","glucose-1-phosphate adenylyltransferase large subunit, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG108000",10577462,10581920,"AT3G05940","","Protein of unknown function (DUF300)","LOC_Os07g14090","domain of unknown function domain containing protein, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG108100",10575794,10577489,"AT1G31790","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os07g14100","pentatricopeptide, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG108192",10667372,10669767,"AT1G43760","","DNAse I-like superfamily protein","LOC_Os11g16250","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG108200",10572892,10573455,"AT5G46960","","Plant invertase/pectin methylesterase inhibitor superfamily protein","LOC_Os07g14130","pectinesterase inhibitor domain containing protein, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG108300",10571892,10572965,"AT1G03103","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","LOC_Os07g14140","LTPL54 - Protease inhibitor/seed storage/LTP family protein precursor, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG108400",10569920,10570925,"AT2G02130","LCR68,PDF2.3","low-molecular-weight cysteine-rich 68","LOC_Os03g03810","DEF8 - Defensin and Defensin-like DEFL family, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG108500",10561346,10564248,"AT5G28050","","Cytidine/deoxycytidylate deaminase family protein","LOC_Os03g61810","tRNA-specific adenosine deaminase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG108600",10558705,10560273,"AT5G28050","","Cytidine/deoxycytidylate deaminase family protein","LOC_Os07g14150","cytidine deaminase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG108900",10522726,10528489,"AT3G62110","","Pectin lyase-like superfamily protein","LOC_Os07g14160","polygalacturonase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG109000",10516584,10521248,"AT4G16100","","Protein of unknown function (DUF789)","LOC_Os07g14310","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG109100",10484785,10485412,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG109200",10480880,10483859,"AT2G30050","","transducin family protein / WD-40 repeat family protein","LOC_Os07g14280","WD domain, G-beta repeat domain containing protein, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG109300",10472894,10475781,"AT1G61330","","FBD, F-box and Leucine Rich Repeat domains containing protein","LOC_Os09g32580","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG109400",10457425,10458706,"","","","",""
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG109446",10556591,10558081,"AT5G28050","","Cytidine/deoxycytidylate deaminase family protein","LOC_Os03g61810","tRNA-specific adenosine deaminase, putative, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG109500",10450152,10455461,"AT1G15030","","Protein of unknown function (DUF789)","LOC_Os07g14310","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG109600",10441356,10442010,"AT2G28340","GATA13","GATA transcription factor 13","LOC_Os03g61570","expressed protein"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG109700",10437774,10438874,"AT3G47380","","Plant invertase/pectin methylesterase inhibitor superfamily protein","LOC_Os07g14340","retrotransposon protein, putative, unclassified, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG109900",10429796,10433789,"AT3G20410","CPK9","calmodulin-domain protein kinase 9","LOC_Os07g33110","CAMK_CAMK_like.33 - CAMK includes calcium/calmodulin depedent protein kinases, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG110100",10402575,10405655,"","","","LOC_Os11g17720","plant protein of unknown function domain containing protein, expressed"
"Chr02N","2N@24.04",6630499,18355492,"Ca44","Pavir.2NG110200",10398531,10400197,"","","","",""
