"chr","QTL","pos_lo","pos_hi","TRAIT","locusName","start","end","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG153100",19199933,19201021,"AT3G47680","","DNA binding","LOC_Os06g02710","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG153281",19254711,19255070,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG153300",19186326,19189127,"AT4G11000","","Ankyrin repeat family protein","LOC_Os06g19370","cadmium tolerance factor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG153400",19181374,19185906,"AT5G55950","","Nucleotide/sugar transporter family protein","LOC_Os02g49260","transporter-related, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG153489",7225473,7226431,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG153500",19170328,19175006,"AT5G55960","","","LOC_Os06g19390","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG153600",19159356,19165662,"AT1G03370","","C2 calcium/lipid-binding and GRAM domain containing protein","LOC_Os06g19400","GRAM and C2 domains containing protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG153800",19120755,19126328,"AT3G07650","COL9","CONSTANS-like 9","LOC_Os06g19444","CCT/B-box zinc finger protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG153966",19371811,19372889,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG154000",19000721,19004402,"AT3G04950","","","LOC_Os06g19480","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG154066",19308332,19308661,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG154077",7230585,7231490,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG154200",20227495,20228328,"AT2G43610","","Chitinase family protein","LOC_Os04g09390","HEV3 - Hevein family protein precursor, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG154300",18644540,18648078,"AT4G12680","","","LOC_Os06g19630","steroid nuclear receptor, ligand-binding, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG154400",18640276,18644345,"AT1G14620","DECOY","decoy","LOC_Os06g19640","39S ribosomal protein L46, mitochondrial precursor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG154500",18598976,18604510,"AT5G17070","","","LOC_Os06g19650","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG154543",17849816,17850634,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG154581",17260938,17265575,"","","","LOC_Os01g22660","GDSL-like lipase/acylhydrolase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG154600",18578656,18585600,"AT3G13290","VCR","varicose-related","LOC_Os06g19660","WD domain, G-beta repeat domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG154665",7233355,7235860,"AT5G17050","UGT78D2","UDP-glucosyl transferase 78D2","LOC_Os06g09240","anthocyanidin 3-O-glucosyltransferase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG154700",18577729,18578052,"AT3G13310","","Chaperone DnaJ-domain superfamily protein","LOC_Os08g43490","heat shock protein DnaJ, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG155162",19265729,19268274,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG155181",19191553,19191993,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG155253",7240617,7242554,"AT5G17050","UGT78D2","UDP-glucosyl transferase 78D2","LOC_Os06g09240","anthocyanidin 3-O-glucosyltransferase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG155300",18308948,18310291,"AT5G25610","ATRD22,RD22","BURP domain-containing protein","LOC_Os06g17000","BURP domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG155354",20303004,20303408,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG155400",18295821,18301693,"AT3G16090","","RING/U-box superfamily protein","LOC_Os06g19680","zinc finger, C3HC4 type domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG155500",18279280,18280565,"AT5G63370","","Protein kinase superfamily protein","LOC_Os09g27350","RIO1 family protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG155600",18266529,18270962,"AT3G57280","","Transmembrane proteins 14C","LOC_Os06g19690","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG155700",18215236,18250944,"AT3G13330","PA200","proteasome activating protein 200","LOC_Os06g19730","HEAT repeat family protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG155800",18189660,18195842,"AT5G25610","ATRD22,RD22","BURP domain-containing protein","LOC_Os06g19800","BURP domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG155841",7242691,7244842,"AT1G68200","","Zinc finger C-x8-C-x5-C-x3-H type family protein","LOC_Os03g18950","zinc finger C-x8-C-x5-C-x3-H type family protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG155881",19006301,19013789,"AT3G13225","","WW domain-containing protein","LOC_Os06g19470","WW domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG155900",18185538,18186225,"AT3G25800","PDF1,PP2AA2,PR 65","protein phosphatase 2A  subunit A2","LOC_Os09g07510","HEAT repeat family protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG156100",18153707,18164071,"AT5G41020","","myb family transcription factor","LOC_Os06g19980","MYB family transcription factor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG156181",18880846,18882214,"AT5G42520","ATBPC6,BBR/BPC6,BPC6","basic pentacysteine 6","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG156429",7247802,7248659,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG156462",17265597,17267848,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG156481",18592406,18594857,"AT3G13300","VCS","Transducin/WD40 repeat-like superfamily protein","LOC_Os06g19660","WD domain, G-beta repeat domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG156900",17675157,17682243,"AT5G10770","","Eukaryotic aspartyl protease family protein","LOC_Os06g20140","aspartic proteinase nepenthesin-1 precursor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG157017",7249053,7249304,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG157181",18573349,18573561,"","","","LOC_Os04g16722","uncharacterized protein ycf68, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG157281",18302379,18302867,"","","","LOC_Os04g25310","hypothetical protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG157300",17444592,17446159,"AT1G27480","","alpha/beta-Hydrolases superfamily protein","LOC_Os01g71800","lecithin cholesterol acyltransferase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG157600",17228126,17231655,"","","","LOC_Os01g14170","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG157605",7255547,7256099,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG157762",19041604,19044376,"AT4G08350","GTA02,GTA2","global transcription factor group A2","LOC_Os06g10620","transcription elongation factor SPT5 homolog 1, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG157800",17133568,17134914,"AT5G10770","","Eukaryotic aspartyl protease family protein","LOC_Os06g20190","aspartic proteinase nepenthesin-2 precursor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG157932",19777941,19780721,"AT1G02640","ATBXL2,BXL2","beta-xylosidase 2","LOC_Os11g47350","beta-D-xylosidase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG157981",18179111,18181335,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG158000",29797169,29800261,"AT3G22425","HISN5A,IGPD","imidazoleglycerol-phosphate dehydratase","LOC_Os04g52710","imidazoleglycerol-phosphate dehydratase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG158062",18882937,18883333,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG158100",29788623,29795590,"AT4G09810","","Nucleotide-sugar transporter family protein","LOC_Os12g05830","transporter-related, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG158193",7257980,7258303,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG158343",17279526,17280098,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG158362",18594751,18595387,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG158500",21977003,21980034,"","","","LOC_Os03g49940","integral membrane protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG158600",21971629,21975969,"AT1G70280","","NHL domain-containing protein","LOC_Os06g15820","NHL repeat-containing protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG158781",7264961,7266693,"AT1G74270","","Ribosomal protein L35Ae family protein","LOC_Os02g54470","60S ribosomal protein L35a-3, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG158782",17685805,17686179,"","","","LOC_Os06g13250","hypothetical protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG158900",21887886,21890336,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG159000",21886958,21887745,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG159062",18575250,18575834,"ATCG00890","","NADH-Ubiquinone/plastoquinone (complex I) protein","LOC_Os04g16742","NADPH-dependent oxidoreductase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG159300",20147650,20149579,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG159369",7266973,7275460,"AT1G64570","DUO3","Homeodomain-like superfamily protein","LOC_Os03g46950","DNA binding protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG159481",17232470,17236277,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG159700",21412394,21420621,"AT1G68940","","Armadillo/beta-catenin-like repeat family protein","LOC_Os06g16410","armadillo/beta-catenin repeat family protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG159800",21439205,21440043,"","","","LOC_Os08g38020","bZIP transcription factor domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG159854",20236068,20239482,"AT2G31880","EVR,SOBIR1","Leucine-rich repeat protein kinase family protein","LOC_Os06g18000","protein kinase domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG159862",18181350,18181695,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG159900",21445522,21447720,"AT3G02380","ATCOL2,COL2","CONSTANS-like 2","LOC_Os06g16370","CCT/B-box zinc finger protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG159943",18892913,18895568,"AT3G53810","","Concanavalin A-like lectin protein kinase family protein","LOC_Os07g03810","lectin-like receptor kinase 7, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG160000",21455297,21457322,"AT1G68850","","Peroxidase superfamily protein","LOC_Os06g16350","peroxidase precursor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG160071",21891070,21896181,"AT5G28780","","PIF1 helicase","LOC_Os01g43980","retrotransposon protein, putative, unclassified, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG160200",21467102,21474038,"AT5G16000","NIK1","NSP-interacting kinase 1","LOC_Os06g16330","BRASSINOSTEROID INSENSITIVE 1-associated receptor kinase 1 precursor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG160300",21494225,21499520,"AT5G08180","","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","LOC_Os06g16290","ribosomal protein L7Ae, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG160663",17766229,17770295,"AT3G53500","RSZ32","RNA-binding (RRM/RBD/RNP motifs) family protein with retrovirus zinc finger-like domain","ChrSy","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG160800",21659322,21660816,"AT2G23810","TET8","tetraspanin8","LOC_Os09g25760","tetraspanin family protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG160900",21663527,21665052,"AT5G15900","TBL19","TRICHOME BIREFRINGENCE-LIKE 19","LOC_Os06g16250","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG161008",20304628,20312809,"AT3G07040","RPM1,RPS3","NB-ARC domain-containing disease resistance protein","LOC_Os06g17880","NBS-LRR disease resistance protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG161100",21677944,21681121,"AT5G21040","FBX2","F-box protein 2","LOC_Os04g52870","OsFBW1 - F-box domain and WD40 repeat containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG161171",21457705,21461513,"AT1G43980","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os03g32090","pentatricopeptide, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG161242",21897399,21897857,"","","","LOC_Os01g43980","retrotransposon protein, putative, unclassified, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG161400",21786791,21790104,"AT5G15900","TBL19","TRICHOME BIREFRINGENCE-LIKE 19","LOC_Os11g37630","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG161471",21553835,21554605,"","","","LOC_Os08g19290","hypothetical protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG161500",21793302,21794425,"AT4G30370","","RING/U-box superfamily protein","LOC_Os06g16060","zinc finger, C3HC4 type domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG161700",21796629,21797453,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG161800",21800850,21802646,"AT2G16890","","UDP-Glycosyltransferase superfamily protein","LOC_Os06g16000","UDP-glucoronosyl and UDP-glucosyl transferase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG161824",18904097,18904462,"","","","LOC_Os07g03849","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG161898",19782587,19791668,"AT3G11480","ATBSMT1,BSMT1","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","LOC_Os06g13560","SAM dependent carboxyl methyltransferase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG161900",21832197,21848861,"AT1G23800","ALDH2B,ALDH2B7","aldehyde dehydrogenase 2B7","LOC_Os06g15990","aldehyde dehydrogenase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG162071",21669023,21670513,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG162200",28269885,28271840,"AT1G11260","ATSTP1,STP1","sugar transporter 1","LOC_Os07g01560","transporter family protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG162211",28280803,28281117,"","","","LOC_Os01g68200","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG162300",28257455,28258147,"AT1G02816","","Protein of unknown function, DUF538","LOC_Os03g27580","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG162400",28255687,28256345,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG162500",28247484,28248491,"AT3G25050","XTH3","xyloglucan endotransglucosylase/hydrolase 3","LOC_Os06g13040","glycosyl hydrolases family 16, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG162600",36299021,36301977,"AT5G05340","","Peroxidase superfamily protein","LOC_Os06g35520","peroxidase precursor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG162611",36306617,36307231,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG162622",36310978,36312517,"AT5G05340","","Peroxidase superfamily protein","LOC_Os06g35490","peroxidase precursor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG162642",21603683,21604966,"AT3G09850","","D111/G-patch domain-containing protein","LOC_Os08g19170","G-patch domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG162800",36275891,36277336,"AT3G14470","","NB-ARC domain-containing disease resistance protein","LOC_Os10g04570","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG162811",36291662,36291988,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG163071",21868340,21868702,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG163100",36150372,36150689,"AT1G10000","","Ribonuclease H-like superfamily protein","LOC_Os02g04410","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG163200",36146913,36147379,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG163300",36135267,36142667,"AT2G30980","ASKdZeta,ATSK2-2,ATSK23,BIL1,SKdZeta","SHAGGY-related protein kinase dZeta","LOC_Os06g35530","CGMC_GSK.8 - CGMC includes CDA, MAPK, GSK3, and CLKC kinases, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG163400",36104585,36109074,"AT2G20495","","","LOC_Os07g27460","serine/threonine-protein kinase 19, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG163411",36134056,36134265,"AT5G49690","","UDP-Glycosyltransferase superfamily protein","LOC_Os01g64540","anthocyanidin 3-O-glucosyltransferase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG163500",36105136,36105687,"AT5G60440","AGL62","AGAMOUS-like 62","LOC_Os06g30810","OsMADS75 - MADS-box family gene with M-alpha type-box, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG163700",36093395,36095011,"AT4G20820","","FAD-binding Berberine family protein","LOC_Os06g35560","reticuline oxidase-like protein precursor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG163705",18933078,18935304,"AT2G37710","RLK","receptor lectin kinase","LOC_Os07g03820","lectin-like receptor kinase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG163711",36101419,36103385,"AT4G20820","","FAD-binding Berberine family protein","LOC_Os06g35560","reticuline oxidase-like protein precursor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164100",7850874,7851371,"","","","LOC_Os06g09920","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164200",36336078,36337761,"AT5G05340","","Peroxidase superfamily protein","LOC_Os06g35480","peroxidase precursor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164211",36347550,36349470,"AT5G05340","","Peroxidase superfamily protein","LOC_Os06g35520","peroxidase precursor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164222",36377642,36383855,"AT2G42710","","Ribosomal protein L1p/L10e family","LOC_Os06g35470","L1P family of ribosomal proteins domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164233",36391171,36396493,"","","","LOC_Os03g21310","ulp1 protease family, C-terminal catalytic domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164242",21870587,21872736,"AT1G70300","KUP6","K+ uptake permease 6","LOC_Os06g15910","potassium transporter, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164244",36397196,36397720,"","","","LOC_Os09g08460","transposon protein, putative, unclassified, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164255",36402997,36406831,"AT1G29200","","O-fucosyltransferase family protein","LOC_Os06g35410","growth regulator related protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164266",36408410,36410167,"AT2G15450","","Pectin lyase-like superfamily protein","LOC_Os06g35370","polygalacturonase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164277",36421989,36422977,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164288",36424604,36428185,"AT5G45800","MEE62","Leucine-rich repeat protein kinase family protein","LOC_Os06g35200","receptor-like kinase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164299",36449526,36449924,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164300",34769652,34770679,"AT1G06330","","Heavy metal transport/detoxification superfamily protein ","LOC_Os06g35060","heavy metal-associated domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164310",36458732,36460496,"AT5G45820","CIPK20,PKS18,SnRK3.6","CBL-interacting protein kinase 20","LOC_Os06g35160","CAMK_KIN1/SNF1/Nim1_like.26 - CAMK includes calcium/calmodulin depedent protein kinases, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164321",36491006,36508424,"AT3G07040","RPM1,RPS3","NB-ARC domain-containing disease resistance protein","LOC_Os12g09240","NBS-LRR disease resistance protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164332",36503053,36503385,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164343",36531884,36532222,"","","","LOC_Os08g19890","ZOS8-03 - C2H2 zinc finger protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164400",34771408,34774533,"AT5G34930","","arogenate dehydrogenase","LOC_Os06g35050","arogenate dehydrogenase 1, chloroplast precursor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164500",34775965,34784516,"AT3G14450","CID9","CTC-interacting domain 9","LOC_Os06g35030","RNA recognition motif containing protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164700",34796234,34800785,"AT1G30010","","Intron maturase, type II family protein","LOC_Os10g41790","type II intron maturase protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164711",34805626,34806831,"AT4G18335","","","LOC_Os06g34850","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164722",34811336,34812202,"","","","LOC_Os10g31990","retrotransposon protein, putative, unclassified, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG164954",20198884,20199674,"AT2G43610","","Chitinase family protein","LOC_Os04g09390","HEV3 - Hevein family protein precursor, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG165000",34825934,34827220,"AT2G18370","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","LOC_Os06g34840","LTPL5 - Protease inhibitor/seed storage/LTP family protein precursor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG165200",34828332,34829461,"AT2G18370","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","LOC_Os06g34840","LTPL5 - Protease inhibitor/seed storage/LTP family protein precursor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG165300",34866184,34868453,"AT1G17120","CAT8","cationic amino acid transporter 8","LOC_Os06g34830","amino acid permease family protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG165311",34910300,34911369,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG165413",21872737,21873502,"AT1G70300","KUP6","K+ uptake permease 6","LOC_Os06g42030","potassium transporter, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG165500",34913434,34914288,"AT1G09310","","Protein of unknown function, DUF538","LOC_Os06g34790","DUF538 domain containing protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG165508",20240082,20240414,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG165586",18945384,18946260,"AT2G39760","ATBPM3,BPM3","BTB/POZ/MATH-domains containing protein","LOC_Os11g41240","ATBPM6, putative"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG165600",34969344,34971931,"AT5G56110","AtMYB103,ATMYB80,MS188,MYB103","myb domain protein 103","LOC_Os03g18480","MYB family transcription factor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG165700",31494242,31502916,"AT4G20860","","FAD-binding Berberine family protein","LOC_Os06g35700","reticuline oxidase-like protein precursor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG165864",19793244,19794017,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG165900",31467109,31468979,"AT1G34540","CYP94D1","cytochrome P450, family 94, subfamily D, polypeptide 1","LOC_Os01g58970","cytochrome P450, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG165911",31485928,31486274,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG166100",31352901,31355565,"AT3G58110","","","LOC_Os06g34710","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG166111",31356368,31356847,"","","","LOC_Os03g45930","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG166122",31358583,31359038,"","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG166133",31375440,31375950,"AT1G34540","CYP94D1","cytochrome P450, family 94, subfamily D, polypeptide 1","LOC_Os01g59020","cytochrome P450, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG166200",31345911,31351159,"AT5G26360","","TCP-1/cpn60 chaperonin family protein","LOC_Os06g34690","T-complex protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG166400",31309672,31318933,"AT3G58100","PDCB5","plasmodesmata callose-binding protein 5","LOC_Os06g34660","X8 domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Pavir.4NG166500",31308895,31309640,"AT4G40070","","RING/U-box superfamily protein","LOC_Os06g34650","zinc finger, C3HC4 type domain containing protein, expressed"
